hook_right|p04_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p04_hook_right_main_001,0.19166544184815595,0.4276822011764754,0.26186242131036197,0.29244315220428874,0.13554073910481562,0.243564986863161,0.06735182154936895,0.0506922923968934,0.047621885002809596,0.5329515531743938,0.6229711831203937,0.21699855570688537
p04_hook_right_main_002,0.1328312298026839,0.3527400161680226,0.1912743794526038,0.26431034500225065,0.10291234751695674,0.18184006978444786,0.05900522094318287,0.04846079643525175,0.04761905548114426,0.4076735392192246,0.49867709220974976,0.17171318553255305
p04_hook_right_main_003,0.14037915704310736,0.3960906382422421,0.23800367396636285,0.2396225597874449,0.11887530657382497,0.21194595379720588,0.06308881284613085,0.05204059447004598,0.04762143279771946,0.5293591184013765,0.4654621493702291,0.21482950857251776
p04_hook_right_main_004,0.08877868538895747,0.27412846974656047,0.09594881464268852,0.17909417476745043,0.06823745396689367,0.10860713243875368,0.05674793863699235,0.04811940749197096,0.04761933471448255,0.3731675490610399,0.1886583155254611,0.1593449650633344
p04_hook_right_main_005,0.11948855570219022,0.31717031558066505,0.16858336193976584,0.2094812175519542,0.10382922005224673,0.14512215812241788,0.0581910990888222,0.048520003756771964,0.047619050368678896,0.4010776403400641,0.36865800933741383,0.1692629143952194
p04_hook_right_main_006,0.11803705376219971,0.3670913194958475,0.2214510037553173,0.203235535702808,0.11908610798466393,0.19104805771160038,0.05793823202910355,0.04863041836852753,0.047619369371863784,0.5269102046884241,0.37636534634927676,0.21115961836201835
p04_hook_right_main_007,0.11377820603397253,0.30019806886506245,0.146317774059917,0.22800656342953102,0.08621350246198597,0.15316559339736474,0.05622350498097826,0.04823642949454016,0.047619170421149395,0.38142107929758917,0.36644345964560376,0.1619603379243692
p04_hook_right_main_008,0.14238108938376834,0.39054904620260306,0.20513801351748473,0.23747480072490107,0.11476888216619092,0.20554047077215606,0.05428387564811591,0.048486066337863086,0.047622102899346444,0.5297828396422667,0.43518420303439,0.2108509272094152
p04_hook_right_main_009,0.1238619770859106,0.3605423566730025,0.24040116352512797,0.2425648882234462,0.1087726037026302,0.19747147754604052,0.05770446537869541,0.048444886870418674,0.04761913440202841,0.5004038153452204,0.45486680430740445,0.2021843891981115
p04_hook_right_main_010,0.07710574155388536,0.2962977465030171,0.14355667484407125,0.21470436189569178,0.08532537630863453,0.11736153022655282,0.05665592368037194,0.04833815151529818,0.04761904813356704,0.44098420760828727,0.23313293764986728,0.18199276093465244
p04_hook_right_main_011,0.17697691930589518,0.4313998438278043,0.2561809342863431,0.28393596617444955,0.14485823836375494,0.22865437885360412,0.06002812649485066,0.05275765755529622,0.04762155769081282,0.5278424697294031,0.6100435070080762,0.21354275125984998
p04_hook_right_main_012,0.10729129914427678,0.3385439756791583,0.15959820242232264,0.2576363635099795,0.10891723492068268,0.15517712940738154,0.05782816183656895,0.04838655487637127,0.04761904883767657,0.4359793545398548,0.3932306092584617,0.18073135708426502
p04_hook_right_main_013,0.14287858192467304,0.40200634512701006,0.22708708423229088,0.24382382087480484,0.1194355251766345,0.19585536408866128,0.059049439902560626,0.052482933666815744,0.04761966472557571,0.46272079153090334,0.5170268375665951,0.19141772170009322
p04_hook_right_main_014,0.1297076164340448,0.342398746432962,0.168280453004138,0.227368027142327,0.11458369093773173,0.19388736496879636,0.058616024767413,0.048195592880501854,0.047619068835863324,0.4044203564087586,0.4602697667374754,0.17041065801889113
p04_hook_right_main_015,0.1521401621144477,0.36185085879072876,0.21941350075620947,0.25451711102883845,0.10817545326467268,0.18694160883245617,0.05583496842801606,0.04807583227567142,0.047619132936688346,0.4766708602008132,0.4783307569821148,0.1935272203015002
p04_hook_right_main_016,0.12423003250261659,0.29822070440861725,0.16672665606753945,0.1973311769863956,0.08548047790547304,0.13846230244877442,0.05664863585100882,0.048037037065115064,0.04761922198764533,0.4190087088640043,0.3087436488947454,0.17456479392670937
p04_hook_right_main_017,0.10394839868099051,0.3121414159594493,0.15911314273341803,0.1827351232571828,0.08044302033173706,0.13231805582175857,0.0559744107607185,0.04831379080456529,0.047619052482204584,0.43866022233516305,0.25254771511082785,0.1809828079668156
p04_hook_right_main_018,0.15126702045240403,0.35638141658470157,0.1676299299154222,0.22532191543414407,0.11188353218074118,0.1816272717782685,0.06028889520054718,0.0484529092192124,0.04761905315805464,0.386182733434303,0.478754359344684,0.16497484595135417
p04_hook_right_main_019,0.15972846924564058,0.3232494438765565,0.16565236655121018,0.24392295664751296,0.10494151349858169,0.16284063751300878,0.05365198960842664,0.04804875169715263,0.0476192553532376,0.3989947780131284,0.4504701919976342,0.16689850643956922
p04_hook_right_main_020,0.08459538705485548,0.2744747849031307,0.13536167944428618,0.150296239955671,0.07798359736956742,0.08868235062272745,0.05887427017138191,0.04839487896405393,0.047619049306466155,0.43864361290500187,0.11936783116238493,0.1819709206801459
p04_hook_right_main_021,0.13143728613090772,0.3463120259757094,0.1842527346376021,0.20366997161029365,0.10023961492233657,0.18029946266771196,0.05640622379580691,0.04861065935430457,0.04761905081325174,0.42288626264591533,0.41120792984517157,0.17596771526534224
p04_hook_right_main_022,0.13864522249396863,0.33622179630772153,0.2098307377760642,0.21179550100964137,0.1216256177591725,0.19389261404513214,0.05967704904605013,0.04798009043662236,0.04761993075340246,0.4300102833311981,0.46934285758663014,0.17922247427129018
p04_hook_right_main_023,0.15163024527270524,0.34422094195416675,0.174795028560116,0.20454585161638944,0.12760163478776615,0.1873275051510523,0.060493546110226205,0.04818899209316053,0.047619096911444225,0.3972718794848909,0.4682909117224701,0.1686514725627592
p04_hook_right_main_024,0.16460365081642872,0.34479829021157016,0.206028972222708,0.22931745674164578,0.12816932508050782,0.2140475086027827,0.0589578396468963,0.048020440871630696,0.047619125953574815,0.45456880726977617,0.5028750607981574,0.18718236259610105
p04_hook_right_main_025,0.20795203632845408,0.42070025309438996,0.29533387740728084,0.25920965199793,0.14695907013223633,0.248803084123601,0.05896200128950291,0.04886713584943527,0.04763160762513162,0.5107281169061004,0.6793715325781252,0.2061857513483462
p04_hook_right_main_026,0.18924535747361604,0.3762668253283506,0.2298321524978589,0.2522389899663107,0.1399699216098167,0.21557049513167753,0.05801328714313738,0.0481943504091218,0.04761927512682005,0.41317775967267084,0.6355318814363922,0.17312846574164334
p04_hook_right_main_027,0.16959822718374878,0.36405365819787716,0.18552272728141744,0.2216905474241342,0.12446781860247402,0.20213144769533614,0.058318495859307845,0.04838894471673193,0.047619061619933456,0.40836005768414285,0.5193571553578087,0.17168916608672755
p04_hook_right_main_028,0.2325540940042699,0.44863942829009884,0.26603033690510375,0.2447167966903089,0.1513605518249626,0.22417683040188957,0.058523194497198346,0.048765006649159934,0.047631219818745366,0.44517381400828115,0.7123371263019845,0.18415400505154644
p04_hook_right_main_029,0.185002280346217,0.38291839443473397,0.21053149020131853,0.26574294287102357,0.1386579038715083,0.2024104690086813,0.06196807062818454,0.048673552514269254,0.04761908465825665,0.44538670118320517,0.582311140362472,0.18534277477521963
p04_hook_right_main_030,0.14644125369602795,0.3298131873819941,0.12418137234514415,0.2344972460598315,0.10109234987218536,0.1565809201382159,0.056380205880895866,0.048123925329619406,0.047619147496021065,0.4082885741973197,0.3766932271887975,0.17093090180261164
p04_hook_right_post_001,0.16031521414721603,0.2975277086221538,0.16377827875897621,0.21830469371989514,0.08965644215158955,0.12535093789467905,0.05617542181947646,0.04828191548258674,0.04761916616973584,0.4469591260034482,0.3062961306606744,0.1838054877685038
p04_hook_right_post_002,0.1752833305246436,0.3389276164738961,0.19918448086214197,0.22986594387238712,0.10324507910363548,0.15444677672891963,0.06062377651820292,0.04837406408490473,0.047619053226148025,0.4644527728283537,0.4009127599566841,0.19115020447715375
p04_hook_right_post_003,0.13701280610214442,0.2957222282154758,0.14396028532727656,0.20371939511797624,0.09662178247630118,0.14519154063416573,0.0572102954518286,0.04805265831202992,0.047619109354220666,0.37263890858235627,0.3596753888856935,0.15930062078207158
p04_hook_right_post_004,0.13697623104699677,0.31504126442599745,0.1572917232194451,0.1908712771559767,0.10649360403550936,0.13391951652262316,0.055530889569024744,0.0484989371647261,0.04761905248532166,0.40673374711400045,0.334825981323665,0.1702545246159171
p04_hook_right_post_005,0.11294761832084292,0.29653485534142743,0.1821431829387753,0.22169642890813884,0.09225149390027827,0.19945613323679104,0.05711206684728022,0.04797157268613038,0.04762016085618329,0.43130354731231185,0.39143606389259444,0.17879572894857415
p04_hook_right_post_006,0.11913762466378874,0.3724710577305758,0.22734924586554633,0.22470786114019942,0.1032798479066908,0.18227404034251835,0.05970577696627477,0.04960043628367215,0.04761909466682446,0.5504680874634273,0.3571104496574834,0.21992476690445809
p04_hook_right_post_007,0.1512761497165878,0.3408619424675917,0.19240505388166368,0.2591069236327469,0.13645553972678903,0.20086362244542313,0.056949083642380854,0.04836363985561287,0.04761909505415972,0.4616669830341249,0.5008472403304334,0.18899323551070618
p04_hook_right_post_008,0.15723343447048516,0.3575031828996059,0.18896005071889616,0.2615434270909566,0.13812844093401302,0.19506141139109853,0.06200814370327555,0.04863423427810859,0.04761906930840541,0.4452671470035779,0.5212173941016618,0.18530317499498733
p04_hook_right_post_009,0.06746881365399986,0.27468078088038567,0.12231207896197407,0.09681537989709217,0.06686262902433511,0.0865782243718998,0.061962573299092716,0.048372209466888076,0.04761904770489121,0.4332151461486783,0.036927431301218706,0.1811833096382197
p04_hook_right_post_010,0.179752872222753,0.4270054974696329,0.26956893001174204,0.2868276355249501,0.13315160793035757,0.2197090390855812,0.06074406059187198,0.049679275988117805,0.04762716606563971,0.5411528703943729,0.5989494255153455,0.2171920689914542
p04_hook_right_pre_001,0.13633924619666593,0.3510003405380546,0.17212707124915672,0.23973815190370482,0.10888595714635141,0.1446301708731796,0.055015066402247216,0.047999179208256665,0.04761992020809301,0.5044408266267199,0.3378934804670863,0.20248502407907457
p04_hook_right_pre_002,0.16907852871563556,0.38720216480152264,0.22415583897171057,0.247512646156409,0.11688724454687285,0.18515218880295148,0.057573619554751536,0.053492588585679166,0.04761974185304913,0.5209567893455478,0.4546720354549858,0.21067433249532613
p04_hook_right_pre_003,0.13660036859946492,0.3118795718552635,0.15863313212574784,0.19795525431959382,0.08117056023446945,0.1367347470011795,0.056459780307786624,0.04795078427391544,0.047619185901985606,0.3594510802925745,0.3665364857840498,0.15462054829142552
p04_hook_right_pre_004,0.16447765834922584,0.41053726076849256,0.22505540068754287,0.2451863667964275,0.11994163752813489,0.21002050164026595,0.06064285991561086,0.054592289488759396,0.04761944150274016,0.5005340715647518,0.5059957141323412,0.20525640698970735
p04_hook_right_pre_005,0.12786112555681223,0.3615613327009556,0.15232557054364687,0.2176656768287102,0.09160457857014051,0.17029650236194,0.055015323035759435,0.04777523088474736,0.04761963116114593,0.41073448268102447,0.40127911068947714,0.1711750122005104
p04_hook_right_pre_006,0.1269748086106857,0.3466114491465321,0.1842896005434148,0.23046134172481994,0.09561894561220896,0.14706470240700123,0.05742748636965854,0.048510713124023504,0.047619054589764544,0.4202465921689645,0.39906510574872606,0.1753949305542155
p04_hook_right_pre_007,0.10553826410023706,0.32941839308426707,0.17169385401408993,0.24108930600305625,0.1060351120258242,0.16387974841725764,0.055916519573725974,0.0484708601879151,0.04761905123270035,0.4041120363445823,0.42112043134835614,0.16949980536874112
p04_hook_right_pre_008,0.10438459107078549,0.3096926749567572,0.14838937818700101,0.2428016730354529,0.07911727330141148,0.16205081193674414,0.05867087748589085,0.047972826801516426,0.04761934822927708,0.32413972811741065,0.4365715661574055,0.14359447746827264
p04_hook_right_pre_009,0.12754464395891496,0.3208103569933035,0.16846903943388739,0.27517106136078817,0.10930514642295744,0.17531743961007354,0.05757867650183878,0.04800215929007808,0.04761934987103898,0.3903237432969723,0.48690182637970914,0.16530152636296302
p04_hook_right_pre_010,0.12589771931476715,0.3465155864151913,0.18596499497536226,0.24905249196733123,0.11628572495272874,0.18167748326647018,0.06023164916521079,0.04865743066293819,0.04761905240913603,0.3989233460329309,0.4912696340887419,0.16927080862035995
AVG,0.14040563455107344,0.34817215562414616,0.18923955703078987,0.22970688384890395,0.1094281255956397,0.17530059541863963,0.05828479356843301,0.04888362180953999,0.04762008163068114,0.44272857446957703,0.4309205440733427,0.18329899661585
